D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0220-00137.jpg,164,242,195,277,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0032-00160.jpg,98,270,137,301,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0107-00120.jpg,129,280,141,302,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0134-00133.jpg,334,229,390,315,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0229-00110.jpg,378,263,411,312,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0098-00052.jpg,397,330,412,348,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0080-00195.jpg,83,290,108,312,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0239-00202.jpg,161,209,199,251,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0156-00136.jpg,356,210,379,239,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0131-00173.jpg,341,320,351,330,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0136-00140.jpg,152,370,170,385,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0044-00157.jpg,183,318,220,353,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0034-00333.jpg,143,309,237,411,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0212-00213.jpg,92,225,105,235,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0102-00300.jpg,421,198,437,212,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0160-00284.jpg,311,289,377,339,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0168-00220.jpg,297,336,325,361,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0132-00186.jpg,96,211,116,231,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0034-00356.jpg,161,340,218,392,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0198-00331.jpg,407,373,424,386,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0171-00313.jpg,380,355,411,394,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0025-00315.jpg,50,270,68,283,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0231-00163.jpg,210,281,224,291,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0229-00093.jpg,383,278,406,315,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0243-00148.jpg,360,290,384,306,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0029-00170.jpg,99,161,125,181,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0134-00086.jpg,299,258,349,287,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0049-00126.jpg,122,241,143,258,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0082-00278.jpg,177,251,193,267,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0230-00098.jpg,188,331,198,340,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0005-00291.jpg,30,210,57,233,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0034-00323.jpg,125,286,236,411,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0237-00216.jpg,173,307,220,334,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0145-00219.jpg,113,250,133,275,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0150-00238.jpg,153,368,164,381,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0208-00114.jpg,299,227,312,245,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0112-00297.jpg,90,327,111,345,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0177-00260.jpg,159,392,179,410,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0183-00329.jpg,76,324,87,337,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0156-00138.jpg,359,209,376,239,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0237-00223.jpg,178,301,225,335,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0084-00107.jpg,307,345,325,359,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0205-00161.jpg,104,293,122,313,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0119-00285.jpg,139,230,146,235,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0161-00111.jpg,119,203,144,232,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0160-00240.jpg,329,297,354,328,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0244-00223.jpg,352,400,373,423,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0023-00338.jpg,397,331,411,346,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0147-00259.jpg,301,274,311,291,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0132-00191.jpg,94,211,112,229,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0197-00140.jpg,409,275,425,288,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0030-00273.jpg,395,328,439,370,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0220-00126.jpg,150,241,189,300,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0220-00128.jpg,154,244,188,288,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0201-00089.jpg,285,236,323,290,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0220-00119.jpg,143,234,192,307,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0189-00130.jpg,283,212,298,228,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0014-00323.jpg,87,236,146,291,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0055-00373.jpg,409,246,424,258,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0073-00116.jpg,386,242,417,274,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0034-00331.jpg,146,309,238,410,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0237-00187.jpg,165,289,214,333,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0078-00103.jpg,343,239,352,249,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0193-00172.jpg,195,316,214,338,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0146-00227.jpg,144,218,201,274,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0153-00158.jpg,95,293,110,304,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0239-00197.jpg,160,219,198,256,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0161-00102.jpg,120,211,144,231,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0202-00096.jpg,289,296,304,310,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0030-00188.jpg,101,378,122,398,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0157-00239.jpg,205,180,218,194,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0122-00216.jpg,144,173,157,183,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0070-00311.jpg,418,320,431,335,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0054-00181.jpg,255,322,267,333,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0109-00090.jpg,357,187,363,193,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0109-00090.jpg,352,302,358,307,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0242-00251.jpg,108,298,128,318,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0108-00265.jpg,145,276,183,305,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0014-00303.jpg,95,236,144,279,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0015-00380.jpg,456,247,477,269,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0164-00381.jpg,145,354,168,377,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0134-00150.jpg,326,235,381,299,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0160-00300.jpg,309,286,381,344,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0070-00313.jpg,418,320,431,335,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0163-00397.jpg,87,253,139,298,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0237-00227.jpg,180,301,225,338,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0181-00196.jpg,363,216,377,242,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0139-00140.jpg,133,358,151,375,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0166-00107.jpg,394,224,419,261,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0028-00382.jpg,112,310,151,351,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0154-00106.jpg,308,201,324,216,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0030-00290.jpg,407,336,433,365,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0030-00290.jpg,66,352,86,373,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0235-00167.jpg,169,304,178,312,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0206-00175.jpg,316,262,329,275,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0028-00378.jpg,112,309,151,351,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0133-00269.jpg,82,259,140,298,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0155-00288.jpg,129,310,143,322,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0126-00217.jpg,394,312,405,322,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0158-00125.jpg,402,320,414,332,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0160-00255.jpg,309,292,376,336,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0170-00206.jpg,324,337,340,350,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0235-00103.jpg,217,285,228,293,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0066-00109.jpg,349,286,387,320,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0034-00334.jpg,147,310,237,409,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0243-00171.jpg,186,184,202,201,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0243-00171.jpg,358,283,371,297,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0059-00232.jpg,324,311,357,338,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0192-00181.jpg,188,280,202,291,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0133-00280.jpg,89,259,130,293,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0227-00227.jpg,108,245,131,267,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-4000-I0011629.jpg,69,226,102,253,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0032-00161.jpg,98,270,137,301,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0224-00221.jpg,213,371,228,388,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0099-00176.jpg,115,277,132,289,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0237-00228.jpg,181,303,225,338,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0138-00280.jpg,130,216,144,226,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0167-00156.jpg,398,243,435,286,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0078-00055.jpg,334,291,350,308,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0196-00142.jpg,279,245,297,268,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0117-00115.jpg,384,215,400,238,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0188-00123.jpg,193,241,212,257,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0112-00294.jpg,90,327,111,345,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0160-00274.jpg,308,285,379,338,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0069-00183.jpg,385,340,402,361,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0106-00222.jpg,409,316,421,329,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0207-00210.jpg,359,344,370,354,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0092-00158.jpg,130,209,155,234,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0049-00120.jpg,124,239,145,257,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0116-00277.jpg,184,218,196,231,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0230-00066.jpg,114,278,125,291,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0157-00237.jpg,205,180,218,194,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0241-00225.jpg,111,181,152,222,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0070-00310.jpg,418,320,431,335,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0142-00088.jpg,171,287,208,319,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0058-00136.jpg,363,354,378,372,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0171-00301.jpg,383,351,424,391,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0005-00183.jpg,134,386,150,399,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0143-00188.jpg,202,196,222,214,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0195-00138.jpg,152,274,179,294,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0189-00136.jpg,281,210,303,230,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0244-00234.jpg,348,397,373,429,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0034-00304.jpg,123,285,236,410,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0220-00104.jpg,143,234,192,307,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0048-00226.jpg,97,319,113,336,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0218-00240.jpg,371,236,384,251,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0186-00329.jpg,365,365,377,375,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0206-00177.jpg,313,258,330,277,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0132-00185.jpg,102,214,114,229,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0091-00249.jpg,404,316,426,341,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0193-00164.jpg,195,316,214,338,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0005-00299.jpg,33,207,62,229,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0189-00129.jpg,285,211,299,226,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0166-00117.jpg,387,242,415,274,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0229-00097.jpg,382,280,406,313,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0151-00222.jpg,124,328,153,357,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0064-00257.jpg,362,213,377,226,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0187-00141.jpg,331,363,369,390,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0066-00194.jpg,140,289,159,314,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0082-00275.jpg,175,250,195,271,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0223-00233.jpg,55,218,78,238,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0231-00339.jpg,86,219,95,231,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0126-00138.jpg,394,245,406,257,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0195-00142.jpg,152,274,179,294,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0139-00142.jpg,133,358,151,375,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0053-00063.jpg,297,270,307,278,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0034-00340.jpg,155,313,232,401,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0230-00096.jpg,188,331,198,340,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0143-00202.jpg,205,196,220,207,nodule
D:\lung_data_laptop\_lung_data_laptop\1203_data\1cls_res50_gray_train\1cls_res50_gray_JPEGImages\IMG-0145-00209.jpg,106,244,130,273,nodule
